model,experiment_id,case_id,seed,category,passed,passed_with_cost_gate,check_score,quality_check_score,keyword_coverage,cost_usd,input_tokens,output_tokens,rounds,duration_ms,error_category
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_50_threshold_dual_indicator,42,threshold,1,1,1.0,1.0,1.0,0.173352,43444,2868,4,19457,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_51_threshold_co2_low,42,threshold,1,1,1.0,1.0,1.0,0.10577099999999999,30212,1009,3,6048,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_52_language_catalan_erosion,42,language,1,1,1.0,1.0,1.0,0.099261,28062,1005,3,6707,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_53_language_basque_co2,42,language,0,0,0.6667,0.75,0.0,0.136419,37718,1551,4,9622,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_54_language_galician_co2,42,language,1,1,1.0,1.0,1.0,0.097368,28091,873,3,5918,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_55_language_basque_compare,42,language,1,1,1.0,1.0,1.0,0.10078200000000001,28574,1004,3,7842,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_56_habitat_andalucia_forest,42,habitat_analysis,1,1,1.0,1.0,1.0,0.104199,28203,1306,3,5656,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_57_temporal_multi_year,42,temporal_change,0,0,0.5556,0.4286,0.0,0.104901,28147,1364,3,7305,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_58_legend_co2_classes,42,tool_selection,0,0,0.8571,0.8,1.0,0.032235,9295,290,1,2179,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_59_legend_erosion_scale,42,tool_selection,1,0,0.8333,1.0,1.0,0.063627,18709,500,2,4175,cost_exceeded
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_60_legend_habitat_classes,42,tool_selection,1,1,1.0,1.0,1.0,0.132504,37863,1261,4,9651,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_61_list_layers_analyzable,42,tool_selection,0,0,0.8333,0.75,1.0,0.03183,9250,272,1,2442,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_62_list_layers_habitat_years,42,tool_selection,0,0,0.5556,0.4286,0.0,0.178224,47458,2390,5,10410,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_63_list_layers_all_indicators,42,tool_selection,0,0,0.8,0.6667,0.0,0.064569,18728,559,2,3849,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_64_layer_bounds_canary_co2,42,tool_selection,0,0,0.6667,0.75,0.0,0.097296,28002,886,3,6462,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_65_layer_bounds_erosion_extent,42,tool_selection,0,0,0.8,0.6667,1.0,0.030132,9259,157,1,1748,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_66_layer_bounds_cross_border,42,tool_selection,0,0,0.875,0.8333,1.0,0.031452,9309,235,1,1886,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_67_multi_layer_three_indicators,42,cross_indicator,1,1,1.0,1.0,1.0,0.220713,57626,3189,6,18039,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_68_multi_layer_nbs_profile,42,cross_indicator,0,0,0.7778,0.7143,0.6667,0.08243400000000001,18653,1765,2,7262,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_69_multi_layer_explicit_simultaneous,42,cross_indicator,0,0,0.75,0.6667,0.5,0.11384999999999999,28070,1976,3,7817,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_70_interpretation_investor,42,interpretation,0,0,0.5714,0.4,0.5,0.177891,49157,2028,5,12563,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_71_interpretation_habitat_co2_link,42,interpretation,0,0,0.5,0.25,0.0,0.044705999999999996,9272,1126,1,6062,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_72_interpretation_erosion_project_risk,42,interpretation,0,0,0.75,0.6667,1.0,0.09698100000000001,28657,734,3,6905,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_73_deep_dive_municipality,42,deep_dive,0,0,0.8889,0.8571,0.75,0.18168,47465,2619,5,13458,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_74_deep_dive_temporal_profile,42,tool_selection,1,1,1.0,1.0,1.0,0.061640999999999994,18582,393,2,2943,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_75_deep_dive_community_ranking,42,deep_dive,0,0,0.5,0.3333,0.5,0.108993,28416,1583,3,7126,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_76_legend_ines_erosion_visual,42,tool_selection,0,0,0.8333,0.75,1.0,0.034242,9259,431,1,3096,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_77_legend_mfe_forest_map,42,tool_selection,0,0,0.8,0.6667,1.0,0.030972,9309,203,1,1784,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_78_legend_two_layers_compare,42,tool_selection,0,0,0.8333,0.75,1.0,0.041364,9313,895,1,3426,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_79_list_layers_display_only,42,tool_selection,0,0,0.6,0.3333,1.0,0.035061,9302,477,1,2138,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_80_list_layers_before_workflow,42,tool_selection,0,0,0.8571,0.8,0.6667,0.063999,18763,514,2,2905,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_81_list_layers_unavailable_indicator,42,tool_selection,0,0,0.875,0.8333,1.0,0.029757,9254,133,1,1583,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_82_layer_bounds_ceuta_melilla,42,tool_selection,0,0,0.8333,0.75,0.5,0.05976,18690,246,2,2836,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_83_layer_bounds_balearic_erosion,42,tool_selection,1,1,1.0,1.0,1.0,0.063459,18668,497,2,4153,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_84_layer_bounds_coverage_comparison,42,tool_selection,0,0,0.8333,0.75,1.0,0.033543,9316,373,1,2244,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_85_multi_layer_municipality_lorca,42,cross_indicator,0,0,0.7143,0.6,0.5,0.036141,9252,559,1,3115,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_86_multi_layer_with_chart_huelva,42,cross_indicator,0,0,0.625,0.5,0.5,0.033797999999999995,9306,392,1,2353,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_87_multi_layer_comparison_two_provinces,42,deep_dive,0,0,0.5,0.375,0.3333,0.080502,18609,1645,2,7778,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_88_interpretation_restoration_castilla_leon,42,interpretation,0,0,0.5,0.25,0.0,0.193119,47193,3436,5,12900,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_89_interpretation_biodiversity_carbon_synergy,42,interpretation,0,0,0.5714,0.4,0.0,0.06893099999999999,18872,821,2,3727,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_90_interpretation_bank_risk_assessment,42,interpretation,1,1,1.0,1.0,1.0,0.157548,38746,2754,4,12772,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_91_deep_dive_temporal_municipality,42,deep_dive,0,0,0.6667,0.5714,0.6667,0.112866,28147,1895,3,7156,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_92_deep_dive_two_provinces_side_by_side,42,deep_dive,0,0,0.4444,0.2857,0.3333,0.07395600000000001,18887,1153,2,7303,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_93_deep_dive_national_policy_brief,42,habitat_analysis,0,0,0.3636,0.3333,0.0,0.301998,78401,4453,8,20269,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_01_municipality_co2_lorca,1337,municipality,0,0,0.625,0.5,0.5,0.060699,18618,323,2,3190,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_02_municipality_erosion_antequera,1337,municipality,1,1,1.0,1.0,1.0,0.09326400000000001,28153,587,3,4759,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_03_municipality_province_hint,1337,municipality,0,0,0.875,0.8333,0.5,0.096387,28204,785,3,6232,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_04_municipality_multi_indicator,1337,municipality,0,0,0.875,0.8333,0.6667,0.136512,37939,1513,4,8448,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_05_followup_drill_down,1337,memory,0,0,0.8889,0.8571,1.0,0.030026999999999998,9459,110,1,1483,wrong_data
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_06_followup_compare_new,1337,memory,0,0,0.7,0.625,0.6667,0.06675,19220,606,2,4887,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_07_followup_switch_indicator,1337,memory,1,1,1.0,1.0,1.0,0.08861400000000001,28588,190,3,4002,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_08_followup_chart_request,1337,memory,1,1,1.0,1.0,1.0,0.06339600000000001,19312,364,2,3450,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_09_spatial_coastal_erosion,1337,spatial_reasoning,0,0,0.8333,0.75,1.0,0.101754,28253,1133,3,6706,wrong_data
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_10_spatial_inland_co2,1337,spatial_reasoning,1,1,1.0,1.0,1.0,0.10229099999999999,28202,1179,3,5938,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_11_spatial_autonomous_community,1337,spatial_reasoning,0,0,0.375,0.1667,0.0,0.058794,18678,184,2,2495,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_12_spatial_island_limitations,1337,spatial_reasoning,0,0,0.5,0.0,0.0,0.059292,18599,233,2,2525,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_13_cross_indicator_tradeoff,1337,cross_indicator,1,0,0.8,1.0,1.0,0.280437,70579,4580,7,18222,cost_exceeded
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_14_cross_indicator_low_risk,1337,cross_indicator,1,1,1.0,1.0,1.0,0.141936,38752,1712,4,10149,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_15_error_nonexistent_municipality,1337,error_handling,1,0,0.8571,1.0,1.0,0.090636,27997,443,3,3388,cost_exceeded
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_16_error_wrong_indicator_name,1337,error_handling,0,0,0.6667,0.75,0.0,0.060273,18641,290,2,2349,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_17_error_ines_stats_fabrication,1337,error_handling,1,1,1.0,1.0,,0.062352,18619,433,2,3405,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_18_error_fabricated_year,1337,error_handling,1,1,1.0,1.0,1.0,0.059856,18647,261,2,2209,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_19_ranking_bottom_co2,1337,ranking,0,0,0.75,0.6667,1.0,0.06567300000000001,18676,643,2,3564,wrong_data
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_20_ranking_chart_erosion,1337,ranking,0,0,0.5556,0.4286,0.0,0.113121,28422,1857,3,7024,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_21_comparison_close_values,1337,comparison,0,0,0.7778,0.7143,0.6667,0.09742200000000001,28629,769,3,7952,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_22_comparison_north_south_erosion,1337,comparison,1,1,1.0,1.0,1.0,0.096705,28390,769,3,7084,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_23_deep_dive_full_profile,1337,deep_dive,0,0,0.75,0.6667,0.5,0.141234,38173,1781,4,9913,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_24_interpretation_policy,1337,interpretation,1,1,1.0,1.0,1.0,0.13734,37770,1602,4,7744,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_25_tool_selection_chart_type,1337,tool_selection,0,0,0.375,0.1667,0.0,0.066276,18837,651,2,5504,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_26_tool_selection_toggle_multiple,1337,tool_selection,1,0,0.8571,1.0,1.0,0.119667,37684,441,4,3590,cost_exceeded
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_27_language_catalan,1337,language,1,1,1.0,1.0,1.0,0.095613,28101,754,3,5132,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_28_language_galician,1337,language,1,1,1.0,1.0,1.0,0.097389,27983,896,3,6642,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_29_single_analysis_erosion,1337,single_analysis,0,0,0.625,0.5,0.5,0.060327,18634,295,2,2323,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_30_single_analysis_co2,1337,single_analysis,0,0,0.4444,0.2857,0.0,0.062619,18643,446,2,2872,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_31_habitat_province_single,1337,habitat_analysis,1,1,1.0,1.0,1.0,0.10431,28270,1300,3,5845,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_32_habitat_forest_types,1337,habitat_analysis,1,1,1.0,1.0,1.0,0.10048800000000001,28226,1054,3,5517,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_33_habitat_recall_grassland,1337,habitat_analysis,0,0,0.8889,0.8571,1.0,0.141573,37716,1895,4,8481,wrong_data
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_34_habitat_chart,1337,habitat_analysis,0,0,0.4444,0.2857,0.0,0.067869,18683,788,2,3722,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_35_habitat_dominant_class_recall,1337,habitat_analysis,1,1,1.0,1.0,1.0,0.029907,9549,84,1,1527,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_36_temporal_compare_shrubland,1337,memory,1,1,1.0,1.0,1.0,0.030183,9546,103,1,1452,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_37_temporal_change_visual,1337,memory,1,1,1.0,1.0,1.0,0.030282,9544,110,1,1544,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_38_cross_indicator_habitat_co2,1337,cross_indicator,0,0,0.4444,0.2857,0.0,0.067041,18732,723,2,3563,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_39_error_unavailable_year,1337,error_handling,0,0,0.8889,0.8571,0.0,0.029643,9246,127,1,1863,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_40_error_wrong_layer,1337,error_handling,0,0,0.9,0.875,0.0,0.030903,9241,212,1,1899,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_41_multi_muni_ranking_erosion,1337,multi_municipality_ranking,0,0,0.6,0.3333,0.0,0.065406,18672,626,2,3560,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_42_multi_muni_ranking_co2,1337,multi_municipality_ranking,0,0,0.6,0.3333,0.0,0.06396299999999999,18601,544,2,4703,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_43_multi_muni_compare_three,1337,multi_municipality_ranking,0,0,0.4444,0.2857,0.0,0.13905299999999998,37711,1728,4,8719,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_44_province_aggregation_andalucia,1337,province_aggregation,1,1,1.0,1.0,1.0,0.10001099999999999,28607,946,3,8052,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_45_province_aggregation_aragon,1337,province_aggregation,0,0,0.4286,0.2,0.0,0.139563,37511,1802,4,145125,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_46_error_recovery_typo,1337,error_recovery,0,0,0.8571,0.8,0.0,0.05994,18555,285,2,4186,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_47_error_recovery_fallback_indicator,1337,error_recovery,0,0,0.75,0.6667,0.0,0.108378,24296,2366,2,7041,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_48_error_recovery_wrong_year,1337,error_recovery,1,1,1.0,1.0,1.0,0.09878400000000001,28268,932,3,4428,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_49_threshold_co2_high,1337,threshold,1,1,1.0,1.0,1.0,0.10167000000000001,30280,722,3,5947,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_50_threshold_dual_indicator,1337,threshold,1,1,1.0,1.0,1.0,0.119526,30427,1883,3,8883,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_51_threshold_co2_low,1337,threshold,1,1,1.0,1.0,1.0,0.102918,30471,767,3,6192,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_52_language_catalan_erosion,1337,language,1,1,1.0,1.0,1.0,0.096045,27995,804,3,5680,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_53_language_basque_co2,1337,language,1,1,1.0,1.0,1.0,0.093681,28077,630,3,5707,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_54_language_galician_co2,1337,language,0,0,0.8571,0.8,0.5,0.099843,28111,1034,3,5553,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_55_language_basque_compare,1337,language,0,0,0.8571,0.8,1.0,0.097851,28372,849,3,6627,wrong_data
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_56_habitat_andalucia_forest,1337,habitat_analysis,0,0,0.4444,0.2857,0.0,0.03948,9295,773,1,3481,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_57_temporal_multi_year,1337,temporal_change,0,0,0.6667,0.5714,0.3333,0.079629,18708,1567,2,5519,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_58_legend_co2_classes,1337,tool_selection,0,0,0.8571,0.8,1.0,0.03327,9295,359,1,2668,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_59_legend_erosion_scale,1337,tool_selection,0,0,0.8333,0.75,1.0,0.032633999999999996,9298,316,1,1847,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_60_legend_habitat_classes,1337,tool_selection,0,0,0.7778,0.7143,1.0,0.103761,28167,1284,3,7210,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_61_list_layers_analyzable,1337,tool_selection,0,0,0.8333,0.75,1.0,0.032505,9295,308,1,1853,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_62_list_layers_habitat_years,1337,tool_selection,0,0,0.6667,0.5714,0.5,0.12174600000000001,28277,2461,3,8044,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_63_list_layers_all_indicators,1337,tool_selection,1,1,1.0,1.0,1.0,0.065082,18749,589,2,3369,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_64_layer_bounds_canary_co2,1337,tool_selection,0,0,0.8333,0.75,1.0,0.031731,9252,265,1,2483,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_65_layer_bounds_erosion_extent,1337,tool_selection,1,0,0.8,1.0,1.0,0.061137,18664,343,2,3609,cost_exceeded
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_66_layer_bounds_cross_border,1337,tool_selection,0,0,0.875,0.8333,1.0,0.030927,9264,209,1,2058,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_67_multi_layer_three_indicators,1337,cross_indicator,0,0,0.6667,0.5714,0.3333,0.088665,18685,2174,2,7541,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_68_multi_layer_nbs_profile,1337,cross_indicator,0,0,0.5556,0.4286,0.3333,0.038061,9262,685,1,4958,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_69_multi_layer_explicit_simultaneous,1337,cross_indicator,0,0,0.625,0.5,0.5,0.062514,18633,441,2,3670,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_70_interpretation_investor,1337,interpretation,0,0,0.5714,0.4,0.5,0.099759,28628,925,3,8040,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_71_interpretation_habitat_co2_link,1337,interpretation,0,0,0.8333,0.75,0.5,0.106083,28276,1417,3,8618,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_72_interpretation_erosion_project_risk,1337,interpretation,0,0,0.75,0.6667,1.0,0.105651,28482,1347,3,8252,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_73_deep_dive_municipality,1337,deep_dive,0,0,0.6667,0.5714,0.5,0.125802,28204,2746,3,10630,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_74_deep_dive_temporal_profile,1337,tool_selection,1,1,1.0,1.0,1.0,0.060666,18582,328,2,2788,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_75_deep_dive_community_ranking,1337,deep_dive,0,0,0.5,0.3333,0.0,0.162636,38057,3231,4,11390,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_76_legend_ines_erosion_visual,1337,tool_selection,0,0,0.8333,0.75,1.0,0.032877,9259,340,1,3158,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_77_legend_mfe_forest_map,1337,tool_selection,0,0,0.8,0.6667,1.0,0.031272,9309,223,1,1803,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_78_legend_two_layers_compare,1337,tool_selection,0,0,0.8333,0.75,1.0,0.032154,9313,281,1,1868,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_79_list_layers_display_only,1337,tool_selection,0,0,0.6,0.3333,1.0,0.035526,9257,517,1,3082,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_80_list_layers_before_workflow,1337,tool_selection,1,1,1.0,1.0,1.0,0.070539,18763,950,2,4071,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_81_list_layers_unavailable_indicator,1337,tool_selection,0,0,0.75,0.6667,0.0,0.030716999999999998,9254,197,1,2192,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_82_layer_bounds_ceuta_melilla,1337,tool_selection,0,0,0.8333,0.75,0.5,0.064125,18690,537,2,3691,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_83_layer_bounds_balearic_erosion,1337,tool_selection,1,1,1.0,1.0,1.0,0.060879,18623,334,2,4173,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_84_layer_bounds_coverage_comparison,1337,tool_selection,0,0,0.8333,0.75,1.0,0.034158,9316,414,1,2242,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_85_multi_layer_municipality_lorca,1337,cross_indicator,1,1,1.0,1.0,1.0,0.231099,57243,3958,6,18338,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_86_multi_layer_with_chart_huelva,1337,cross_indicator,0,0,0.625,0.5,0.5,0.034172999999999995,9306,417,1,2339,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_87_multi_layer_comparison_two_provinces,1337,deep_dive,0,0,0.7,0.625,0.6667,0.169308,37701,3747,4,16268,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_88_interpretation_restoration_castilla_leon,1337,interpretation,0,0,0.6667,0.5,0.0,0.33816,87270,5090,9,24185,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_89_interpretation_biodiversity_carbon_synergy,1337,interpretation,0,0,0.5714,0.4,0.0,0.070506,18872,926,2,4424,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_90_interpretation_bank_risk_assessment,1337,interpretation,1,1,1.0,1.0,1.0,0.168033,38591,3484,4,12573,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_91_deep_dive_temporal_municipality,1337,deep_dive,0,0,0.6667,0.5714,0.6667,0.109326,28102,1668,3,8044,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_92_deep_dive_two_provinces_side_by_side,1337,deep_dive,0,0,0.6667,0.5714,0.6667,0.183375,48985,2428,5,14566,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_93_deep_dive_national_policy_brief,1337,habitat_analysis,0,0,0.3636,0.2222,0.0,0.068667,18699,838,2,3875,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_01_municipality_co2_lorca,2024,municipality,0,0,0.5,0.3333,0.0,0.059163,18621,220,2,2593,tool_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_02_municipality_erosion_antequera,2024,municipality,1,1,1.0,1.0,1.0,0.097857,28109,902,3,6228,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_03_municipality_province_hint,2024,municipality,1,1,1.0,1.0,1.0,0.094419,28183,658,3,4487,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_04_municipality_multi_indicator,2024,municipality,0,0,0.875,0.8333,0.6667,0.129477,37939,1044,4,6926,keyword_missing
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_05_followup_drill_down,2024,memory,0,0,0.8889,0.8571,1.0,0.030372,9459,133,1,1556,wrong_data
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_06_followup_compare_new,2024,memory,1,1,1.0,1.0,1.0,0.093645,29045,434,3,5099,
GPT-OSS-120B,exp_038_gpt_oss_120b_v5_seeds5,V5_07_followup_switch_indicator,2024,memory,0,0,0.625,0.5,0.0,0.059412,18939,173,2,2243,tool_missing
